body_type,km,ownerno,brand,model,modelyear,price_in_lakh,insurance_validity,fuel_type,seats,transmission,top_features_count,comfort_count,safety_count,mileage,color,displacement,city
Hatchback,3819,1,Maruti,Maruti Swift,2023,7.23,Third Party insurance,Petrol,5,Manual,9,11,26,22.38,White,1197,Delhi
Hatchback,7825,1,Hyundai,Hyundai i20,2020,8.06,Zero Dep,Petrol,5,Automatic,9,26,33,19.65,White,1197,Delhi
Sedan,70000,2,Honda,Honda City,2016,7.0,Third Party insurance,Petrol,5,Manual,9,21,23,17.8,Gray,1497,Delhi
Hatchback,27436,1,Maruti,Maruti Celerio,2019,5.07,Zero Dep,Petrol,5,Automatic,8,11,20,23.1,Silver,998,Delhi
MUV,40673,1,Maruti,Maruti Ertiga,2013,4.99,Comprehensive,Petrol,7,Manual,9,14,17,16.02,Grey,1373,Delhi
Sedan,60000,1,Hyundai,Hyundai Verna,2022,13.0,Third Party insurance,Diesel,5,Manual,9,27,25,19.095,Others,1493,Delhi
Hatchback,33100,1,Maruti,Maruti Swift,2018,6.39,Third Party insurance,Petrol,5,Automatic,9,15,26,22.56,White,1197,Delhi
Sedan,80000,2,Maruti,Maruti SX4,2009,1.3,Third Party insurance,Petrol,5,Manual,9,16,19,19.095,Others,1586,Delhi
Hatchback,57929,1,Maruti,Maruti Alto K10,2019,3.31,Zero Dep,Petrol,5,Manual,9,7,20,24.39,Red,998,Delhi
Hatchback,8500,1,Hyundai,Hyundai i20,2022,7.9,Comprehensive,Petrol,5,Manual,9,18,30,19.095,Blue,1197,Delhi
Sedan,60000,1,Honda,Honda City,2011,3.76,Third Party insurance,Petrol,5,Manual,9,17,20,19.095,Others,1497,Delhi
Sedan,40000,1,Mercedes-Benz,Mercedes-Benz CLA,2018,26.5,Third Party insurance,Diesel,5,Automatic,9,24,28,17.9,Others,2143,Delhi
Hatchback,120000,2,Maruti,Maruti Swift,2013,3.1,Third Party insurance,Petrol,5,Manual,8,11,15,18.6,Others,1197,Delhi
SUV,76000,1,Mitsubishi,Mitsubishi Outlander,2011,5.7,Comprehensive,Petrol,5,Automatic,9,19,24,11.3,Purple,2360,Delhi
MUV,35000,1,Maruti,Maruti Ertiga,2021,10.65,Comprehensive,CNG,7,Manual,9,15,29,26.08,Blue,1462,Delhi
Sedan,19681,1,Honda,Honda City,2015,5.7,Third Party insurance,Petrol,5,Manual,9,18,23,17.4,Dark Red,1497,Delhi
Sedan,68866,2,Ford,Ford Fiesta Classic,2012,1.5,Third Party insurance,Petrol,5,Manual,8,7,14,14.09,Red,1596,Delhi
SUV,100000,2,Maruti,Maruti Vitara Brezza,2018,6.9,Third Party insurance,Diesel,5,Manual,9,22,27,24.3,Others,1248,Delhi
Sedan,70000,2,Maruti,Maruti Ciaz,2016,5.5,Third Party insurance,Petrol,5,Automatic,9,20,23,19.12,Others,1373,Delhi
Hatchback,53338,1,Maruti,Maruti Celerio,2016,4.19,Comprehensive,Petrol,5,Automatic,9,11,25,19.095,Silver,998,Delhi
Sedan,41558,1,Honda,Honda Amaze,2017,5.06,Third Party insurance,Petrol,5,Manual,9,15,20,17.8,Grey,1198,Delhi
Hatchback,10000,2,Maruti,Maruti Alto,2011,1.3,Third Party insurance,Petrol,5,Manual,8,1,5,19.7,Others,796,Delhi
Hatchback,25403,2,Maruti,Maruti Baleno,2017,5.28,Comprehensive,Petrol,5,Manual,9,11,24,21.4,Blue,1197,Delhi
Sedan,52800,1,Honda,Honda City,2014,6.08,Third Party insurance,Petrol,5,Manual,9,18,23,17.4,Black,1497,Delhi
MUV,60000,1,Toyota,Toyota Innova Crysta,2019,17.5,Third Party insurance,Diesel,7,Manual,9,19,31,13.68,White,2393,Delhi
Hatchback,92543,1,Maruti,Maruti Swift,2012,3.0,Comprehensive,Petrol,5,Manual,8,8,21,19.095,Silver,1197,Delhi
Sedan,28000,1,Audi,Audi A6,2015,15.0,Comprehensive,Diesel,5,Automatic,9,23,31,17.68,White,1968,Delhi
Hatchback,95525,2,Hyundai,Hyundai i10,2011,1.78,Comprehensive,Petrol,5,Manual,8,10,10,20.36,Silver,1197,Delhi
SUV,3200,1,Kia,Kia Seltos,2020,13.25,Comprehensive,Diesel,5,Manual,9,14,28,20.8,Grey,1493,Delhi
MUV,9000,1,Toyota,Toyota Innova Crysta,2022,26.0,Comprehensive,Petrol,7,Automatic,9,23,33,19.095,White,2694,Delhi
SUV,31000,1,Jeep,Jeep Compass,2022,31.0,Comprehensive,Diesel,5,Automatic,9,25,39,14.9,White,1956,Delhi
SUV,23000,1,Maruti,Maruti Brezza,2022,9.45,Comprehensive,Petrol,5,Manual,9,11,26,17.38,Silver,1462,Delhi
Hatchback,2700,1,Maruti,Maruti Swift,2023,7.0,Comprehensive,Petrol,5,Manual,9,11,26,22.38,White,1197,Delhi
Hatchback,30000,1,Hyundai,Hyundai Grand i10,2015,3.99,Comprehensive,Petrol,5,Manual,9,16,17,18.9,White,1197,Delhi
SUV,130000,2,Ford,Ford Ecosport,2017,5.56,Third Party insurance,Petrol,5,Automatic,9,21,33,14.8,Black,1497,Delhi
SUV,60000,1,Mahindra,Mahindra XUV500,2016,8.95,Third Party insurance,Diesel,7,Manual,9,20,21,19.095,Others,1997,Delhi
Hatchback,12400,2,Chevrolet,Chevrolet Spark,2009,89.0,Comprehensive,Petrol,5,Manual,8,9,11,19.095,Grey,995,Delhi
Hatchback,79000,2,Volkswagen,Volkswagen Polo,2014,3.33,Third Party insurance,Diesel,5,Manual,9,11,20,20.14,Orange,1498,Delhi
Sedan,32000,3,Honda,Honda Civic,2020,14.0,Comprehensive,Petrol,5,Automatic,9,25,33,16.5,Silver,1799,Delhi
Hatchback,39368,1,Volkswagen,Volkswagen Polo,2011,3.24,Comprehensive,Petrol,5,Manual,9,11,16,16.47,Blue,1198,Delhi
Hatchback,49597,1,Hyundai,Hyundai i20,2013,3.59,Comprehensive,Petrol,5,Manual,9,13,15,18.5,Silver,1197,Delhi
Sedan,70000,2,Mercedes-Benz,Mercedes-Benz E-Class,2011,9.5,Comprehensive,Petrol,5,Automatic,9,20,27,12.3,White,1796,Delhi
Hatchback,34174,1,Maruti,Maruti Alto K10,2016,3.48,Comprehensive,Petrol,5,Automatic,9,8,19,23.95,Silver,998,Delhi
Hatchback,11171,1,Maruti,Maruti Ignis,2021,5.32,Zero Dep,Petrol,5,Manual,8,7,22,20.89,Blue,1197,Delhi
SUV,68000,1,Audi,Audi Q7,2014,19.25,Third Party insurance,Diesel,7,Automatic,9,22,31,12.07,White,2967,Delhi
Sedan,62545,1,Honda,Honda City,2010,2.28,Third Party insurance,Petrol,5,Manual,9,17,20,19.095,Silver,1497,Delhi
Hatchback,94480,1,Maruti,Maruti Wagon R,2016,2.95,Comprehensive,Petrol,5,Manual,9,9,25,21.79,Grey,998,Delhi
Hatchback,19299,1,Maruti,Maruti Alto 800,2017,2.97,Comprehensive,Petrol,5,Manual,8,5,13,22.05,Silver,796,Delhi
Sedan,60000,1,Honda,Honda City,2010,3.5,Third Party insurance,Petrol,5,Manual,9,17,20,19.095,Others,1497,Delhi
SUV,34000,2,Hyundai,Hyundai Creta,2017,10.0,Third Party insurance,Diesel,5,Automatic,9,21,24,17.01,White,1582,Delhi
Hatchback,30000,1,Tata,Tata Tiago,2020,3.6,Third Party insurance,Petrol,5,Manual,8,4,15,19.01,Red,1199,Delhi
SUV,55000,1,Audi,Audi Q5,2017,18.5,Third Party insurance,Diesel,5,Automatic,9,22,29,14.16,White,1968,Delhi
Sedan,120000,1,Maruti,Maruti Swift Dzire,2020,5.8,Third Party insurance,Petrol,5,Automatic,9,18,29,21.21,Others,1197,Delhi
SUV,70000,2,Ford,Ford Ecosport,2017,6.5,Third Party insurance,Petrol,5,Manual,9,12,20,15.85,White,1499,Delhi
SUV,40000,2,MG,MG Hector,2019,14.3,Third Party insurance,Petrol,5,Automatic,9,29,38,13.96,Others,1451,Delhi
Sedan,120000,2,Hyundai,Hyundai Verna,2014,4.15,Third Party insurance,Diesel,5,Automatic,9,14,22,19.08,Others,1582,Delhi
Hatchback,70000,2,Hyundai,Hyundai i10,2009,95.0,Third Party insurance,Petrol,5,Manual,8,10,10,20.36,Others,1197,Delhi
SUV,1500,1,Maruti,Maruti FRONX,2023,12.5,Comprehensive,Petrol,5,Automatic,8,18,11,20.01,White,998,Delhi
SUV,30000,1,MG,MG Hector,2020,16.0,Third Party insurance,Petrol,5,Automatic,9,29,38,13.96,Others,1451,Delhi
Sedan,53464,1,Honda,Honda City,2016,6.61,Comprehensive,Petrol,5,Automatic,9,17,22,19.095,White,1497,Delhi
Hatchback,43216,2,Hyundai,Hyundai Grand i10,2016,3.98,Third Party insurance,Petrol,5,Manual,8,11,16,18.9,Silver,1197,Delhi
SUV,70000,1,Tata,Tata Safari Storme,2014,3.5,Third Party insurance,Diesel,7,Manual,8,14,15,19.095,White,2179,Delhi
Hatchback,16372,1,Tata,Tata Tiago,2022,7.0,Third Party insurance,CNG,5,Manual,9,10,22,26.49,White,1199,Delhi
Hatchback,14515,1,Hyundai,Hyundai Grand i10,2018,4.57,Third Party insurance,Petrol,5,Manual,9,13,23,18.9,Silver,1197,Delhi
Sedan,30000,1,Hyundai,Hyundai Verna,2019,10.0,Third Party insurance,Petrol,5,Automatic,9,25,29,19.095,Others,1591,Delhi
Hatchback,85617,1,Maruti,Maruti Swift,2012,2.95,Third Party insurance,Petrol,5,Manual,8,11,15,18.6,Silver,1197,Delhi
SUV,70000,1,MG,MG Gloster,2021,34.5,Third Party insurance,Diesel,6,Automatic,9,33,41,12.4,Others,1996,Delhi
Hatchback,76605,1,Maruti,Maruti Wagon R,2010,1.96,Comprehensive,Petrol,5,Manual,9,9,16,18.9,Blue,998,Delhi
SUV,20000,2,Kia,Kia Seltos,2021,9.25,Third Party insurance,Petrol,5,Manual,9,14,28,16.8,Gray,1497,Delhi
SUV,10000,1,Kia,Kia Sonet,2022,11.0,Third Party insurance,Petrol,5,Manual,9,15,30,18.2,White,998,Delhi
Hatchback,70000,1,Chevrolet,Chevrolet Beat,2015,1.1,Third Party insurance,Diesel,5,Manual,8,8,9,25.44,Others,936,Delhi
Hatchback,80000,3,Hyundai,Hyundai Grand i10,2017,3.8,Third Party insurance,Diesel,5,Manual,9,13,23,19.095,Others,1186,Delhi
SUV,4900,1,Mahindra,Mahindra Thar,2023,18.75,Third Party insurance,Diesel,4,Automatic,9,12,24,19.095,Grey,2184,Delhi
Hatchback,55000,1,Maruti,Maruti Swift,2017,4.35,Comprehensive,Petrol,5,Manual,8,8,16,20.4,Grey,1197,Delhi
SUV,35000,1,Land Rover,Land Rover Range Rover Sport,2018,1.03,Third Party insurance,Diesel,5,Automatic,9,25,28,12.65,White,2993,Delhi
Hatchback,22000,2,Mini,Mini Cooper,2014,20.0,Comprehensive,Petrol,4,Automatic,9,16,24,13.6,White,1598,Delhi
SUV,45000,1,Mahindra,Mahindra Scorpio Classic,2022,17.75,Third Party insurance,Diesel,7,Manual,9,14,20,19.095,Black,2184,Delhi
Sedan,26000,1,Honda,Honda Amaze,2019,7.4,Third Party insurance,Petrol,5,Automatic,9,18,27,19.095,Grey,1199,Delhi
Hatchback,21387,1,Maruti,Maruti Alto 800,2018,3.08,Third Party insurance,Petrol,5,Manual,8,5,13,22.05,Silver,796,Delhi
Hatchback,64568,1,Maruti,Maruti Swift,2018,5.09,Comprehensive,Petrol,5,Manual,9,11,26,22.38,White,1197,Delhi
SUV,25000,1,Volkswagen,Volkswagen Taigun,2022,17.25,Zero Dep,Petrol,5,Automatic,9,24,32,18.41,Grey,999,Delhi
Hatchback,73568,1,Maruti,Maruti Swift,2012,3.05,Comprehensive,Petrol,5,Manual,9,11,26,22.38,Black,1197,Delhi
Hatchback,87755,1,Maruti,Maruti Swift,2014,3.49,Comprehensive,Petrol,5,Manual,9,12,24,19.095,White,1197,Delhi
SUV,34000,1,Jeep,Jeep Compass,2021,19.2,Comprehensive,Diesel,5,Automatic,9,15,23,17.1,Silver,1956,Delhi
Hatchback,25319,1,Hyundai,Hyundai i20 N Line,2021,9.01,Zero Dep,Petrol,5,Automatic,9,26,31,20.25,Silver,998,Delhi
SUV,11000,1,Mahindra,Mahindra Thar,2022,15.75,Third Party insurance,Petrol,4,Manual,9,12,24,15.2,Grey,1997,Delhi
Hatchback,23051,1,Maruti,Maruti Ignis,2020,6.51,Comprehensive,Petrol,5,Automatic,9,12,23,20.89,Blue,1197,Delhi
SUV,4200,1,MG,MG Hector,2021,19.0,Comprehensive,Petrol,5,Automatic,9,28,32,19.095,White,1451,Delhi
Hatchback,80000,3,Maruti,Maruti Swift,2012,3.0,Third Party insurance,Petrol,5,Manual,8,11,15,18.6,Others,1197,Delhi
Hatchback,20000,1,Hyundai,Hyundai Santro,2021,5.3,Third Party insurance,Petrol,5,Manual,9,9,20,20.3,Others,1086,Delhi
MUV,70123,1,Toyota,Toyota Innova Crysta,2018,15.75,Comprehensive,Diesel,8,Manual,9,18,29,13.68,Falsa Colour,2393,Delhi
Sedan,71156,1,Honda,Honda City,2016,7.35,Comprehensive,Petrol,5,Automatic,9,21,23,19.095,Cherry,1497,Delhi
Hatchback,10000,1,Hyundai,Hyundai Grand i10 Nios,2021,7.01,Third Party insurance,Petrol,5,Automatic,9,14,24,20.7,Others,1197,Delhi
MUV,80000,1,Maruti,Maruti Ertiga,2015,5.5,Third Party insurance,Diesel,7,Manual,9,14,20,20.77,Others,1248,Delhi
Hatchback,70000,2,Maruti,Maruti Celerio Tour 2018-2021,2019,4.1,Third Party insurance,CNG,5,Manual,0,0,0,19.095,White,998,Delhi
Sedan,30000,1,Fiat,Fiat Linea,2009,1.2,Third Party insurance,Petrol,5,Manual,9,14,15,14.6,Black,1368,Delhi
Hatchback,36000,1,Honda,Honda Brio,2017,4.9,Third Party insurance,Petrol,5,Automatic,9,10,21,16.5,Red,1198,Delhi
Hatchback,50000,3,Renault,Renault KWID,2017,2.05,Third Party insurance,Petrol,5,Manual,9,9,15,25.17,Gray,799,Delhi
SUV,30211,1,Mahindra,Mahindra XUV300,2022,10.13,Zero Dep,Diesel,5,Manual,9,13,25,19.095,Black,1497,Delhi
SUV,16291,1,Mahindra,Mahindra XUV700,2022,27.0,Third Party insurance,Diesel,7,Automatic,9,19,27,19.095,Silver,2198,Delhi
Sedan,40000,1,Honda,Honda Amaze,2019,6.15,Third Party insurance,Petrol,5,Manual,9,19,28,19.5,White,1199,Delhi
Hatchback,72368,2,Maruti,Maruti Baleno,2016,4.33,Comprehensive,Petrol,5,Manual,9,11,24,21.4,Orange,1197,Delhi
SUV,51260,2,Honda,Honda WR-V,2018,6.07,Third Party insurance,Diesel,5,Manual,9,22,27,25.5,Silver,1498,Delhi
Hatchback,30000,2,Honda,Honda Brio,2013,3.1,Third Party insurance,Petrol,5,Manual,9,10,16,19.4,White,1198,Delhi
Hatchback,79166,1,Hyundai,Hyundai i20,2018,5.64,Comprehensive,Petrol,5,Manual,9,21,28,18.6,White,1197,Delhi
Sedan,120000,2,BMW,BMW 3 Series GT,2016,15.0,Third Party insurance,Diesel,5,Automatic,9,28,33,21.76,Black,1995,Delhi
MUV,10512,1,Datsun,Datsun GO Plus,2021,5.24,Third Party insurance,Petrol,7,Manual,9,12,25,19.02,White,1198,Delhi
Sedan,110000,2,BMW,BMW 3 Series GT,2016,15.0,Third Party insurance,Diesel,5,Automatic,9,28,33,21.76,Black,1995,Delhi
Hatchback,70000,2,Honda,Honda Jazz,2015,3.45,Third Party insurance,Petrol,5,Manual,9,13,22,18.7,Gray,1199,Delhi
SUV,30000,1,Hyundai,Hyundai Creta,2017,6.9,Third Party insurance,Petrol,5,Manual,9,16,23,15.29,Red,1591,Delhi
Hatchback,50000,1,Tata,Tata Altroz,2021,7.3,Third Party insurance,Petrol,5,Manual,9,15,26,19.33,Others,1199,Delhi
SUV,100000,1,Ford,Ford Ecosport,2017,5.4,Third Party insurance,Diesel,5,Manual,9,17,27,19.095,Others,1498,Delhi
Hatchback,40000,1,Hyundai,Hyundai EON,2014,2.1,Third Party insurance,Petrol,5,Manual,8,7,12,21.1,Others,814,Delhi
SUV,74000,1,Hyundai,Hyundai Creta,2018,9.35,Third Party insurance,Diesel,5,Manual,9,21,29,22.1,Black,1396,Delhi
Sedan,60000,1,Ford,Ford Aspire,2015,3.8,Third Party insurance,Diesel,5,Manual,9,16,21,25.83,Black,1498,Delhi
SUV,120000,1,Tata,Tata Harrier,2019,14.5,Third Party insurance,Diesel,5,Manual,9,25,35,19.095,Others,1956,Delhi
Hatchback,9545,1,Hyundai,Hyundai i10,2011,2.0,Third Party insurance,Petrol,5,Manual,8,12,12,20.36,Grey,1197,Delhi
SUV,20000,1,Mahindra,Mahindra Thar,2022,17.3,Third Party insurance,Petrol,4,Automatic,9,12,24,19.095,Others,1997,Delhi
SUV,36002,1,Ford,Ford Ecosport,2018,7.91,Comprehensive,Petrol,5,Manual,9,17,27,19.095,Red,1497,Delhi
Hatchback,30854,2,Maruti,Maruti Baleno,2021,7.79,Comprehensive,Petrol,5,Automatic,9,16,27,19.56,Red,1197,Delhi
Sedan,45000,1,Maruti,Maruti Swift Dzire,2018,6.5,Comprehensive,Diesel,5,Manual,9,19,29,28.4,Golden,1248,Delhi
Hatchback,52654,1,Maruti,Maruti Swift,2019,4.82,Third Party insurance,Petrol,5,Manual,8,5,19,22.38,Others,1197,Delhi
Hatchback,34151,1,Hyundai,Hyundai Santro,2019,5.62,Comprehensive,CNG,5,Manual,9,14,22,30.48,Silver,1086,Delhi
Hatchback,29000,1,Renault,Renault KWID,2017,3.1,Comprehensive,Petrol,5,Manual,9,9,21,23.01,White,999,Delhi
Sedan,31873,1,Honda,Honda City,2019,8.92,Comprehensive,Petrol,5,Manual,9,26,27,17.4,White,1497,Delhi
Sedan,24000,1,Hyundai,Hyundai Verna,2015,5.3,Third Party insurance,Petrol,5,Manual,9,18,26,17.01,Red,1591,Delhi
Hatchback,52129,1,Maruti,Maruti Baleno,2016,5.49,Comprehensive,Petrol,5,Manual,9,15,28,21.4,Silver,1197,Delhi
Sedan,82000,2,Honda,Honda City,2009,2.35,Third Party insurance,Petrol,5,Manual,9,17,20,19.095,Silver,1497,Delhi
Sedan,64000,1,Maruti,Maruti Ciaz,2015,5.95,Third Party insurance,Petrol,5,Manual,9,17,22,20.73,Silver,1373,Delhi
SUV,75000,1,Mercedes-Benz,Mercedes-Benz GL-Class,2016,38.5,Comprehensive,Diesel,7,Automatic,9,24,30,11.3,Blue,2987,Delhi
MUV,50000,1,Renault,Renault Triber,2020,5.86,Comprehensive,Petrol,7,Manual,9,11,22,19.095,White,999,Delhi
SUV,63000,1,BMW,BMW X1,2018,20.25,Comprehensive,Diesel,5,Automatic,9,29,36,20.68,Blue,1995,Delhi
Hatchback,63000,1,Maruti,Maruti Celerio,2014,3.85,Third Party insurance,Petrol,5,Automatic,8,10,13,23.1,Red,998,Delhi
SUV,79000,1,Tata,Tata Safari Storme,2014,5.45,Third Party insurance,Diesel,7,Manual,8,14,15,19.095,Brown,2179,Delhi
Hatchback,64000,1,Honda,Honda Brio,2012,2.95,Third Party insurance,Petrol,5,Manual,9,12,16,19.4,White,1198,Delhi
SUV,16000,1,Mahindra,Mahindra XUV700,2022,27.75,Comprehensive,Diesel,7,Automatic,9,19,27,19.095,White,2198,Delhi
Sedan,50236,1,Lexus,Lexus ES,2019,49.75,Third Party insurance,Petrol,5,Automatic,9,31,40,19.095,White,2487,Delhi
Sedan,28000,1,Mercedes-Benz,Mercedes-Benz E-Class,2017,39.5,Comprehensive,Diesel,5,Automatic,9,31,38,16.1,White,1950,Delhi
Hatchback,6624,1,Renault,Renault KWID,2022,4.89,Third Party insurance,Petrol,5,Manual,9,9,25,21.46,Blue,999,Delhi
Sedan,48077,2,Honda,Honda Amaze,2013,3.26,Third Party insurance,Petrol,5,Manual,9,10,14,19.095,Others,1198,Delhi
Sedan,36000,1,Audi,Audi A4,2016,15.49,Comprehensive,Diesel,5,Automatic,9,23,34,18.25,Blue,1968,Delhi
Hatchback,71355,1,Hyundai,Hyundai i20,2016,5.47,Third Party insurance,Petrol,5,Manual,9,17,24,18.6,White,1197,Delhi
Hatchback,76282,1,Hyundai,Hyundai Grand i10 Nios,2019,6.14,Comprehensive,Petrol,5,Automatic,9,14,24,20.7,Blue,1197,Delhi
Sedan,40000,2,Jaguar,Jaguar XJ,2018,53.0,Comprehensive,Diesel,5,Automatic,9,23,30,14.47,Black,2993,Delhi
Hatchback,25091,1,Hyundai,Hyundai Grand i10,2017,4.45,Comprehensive,Petrol,5,Manual,9,13,23,18.9,Others,1197,Delhi
Sedan,80000,1,Mercedes-Benz,Mercedes-Benz CLA,2018,22.0,Comprehensive,Diesel,5,Automatic,9,24,28,17.9,Silver,2143,Delhi
Hatchback,42857,1,Hyundai,Hyundai i10,2013,2.85,Comprehensive,Petrol,5,Manual,9,12,17,20.36,Silver,1197,Delhi
SUV,70000,1,Mahindra,Mahindra TUV 300,2017,6.0,Third Party insurance,Diesel,7,Manual,9,10,23,18.49,Others,1493,Delhi
Sedan,96000,1,BMW,BMW 5 Series,2016,23.5,Comprehensive,Diesel,5,Automatic,9,24,29,18.12,Grey,1995,Delhi
SUV,66999,1,MG,MG Hector,2021,16.75,Comprehensive,Petrol,5,Automatic,9,28,32,19.095,White,1451,Delhi
Hatchback,69000,1,Volkswagen,Volkswagen Polo,2021,8.75,Comprehensive,Petrol,5,Automatic,9,15,23,19.095,Red,1197,Delhi
Sedan,33000,1,Mercedes-Benz,Mercedes-Benz CLA,2018,28.5,Third Party insurance,Diesel,5,Automatic,9,24,28,17.9,White,2143,Delhi
Sedan,65000,1,Toyota,Toyota Corolla Altis,2014,6.95,Comprehensive,Petrol,5,Automatic,9,23,26,14.28,Silver,1798,Delhi
Hatchback,49000,1,Maruti,Maruti Baleno,2018,7.25,Third Party insurance,Petrol,5,Automatic,9,15,28,21.4,Grey,1197,Delhi
Convertibles,80000,2,Mercedes-Benz,Mercedes-Benz E-Class,2010,7.9,Comprehensive,Petrol,2,Automatic,9,20,26,10.93,Silver,3498,Delhi
MUV,88000,2,Toyota,Toyota Innova,2014,9.75,Third Party insurance,Diesel,7,Manual,9,10,13,12.99,Silver,2494,Delhi
Sedan,74000,1,Maruti,Maruti Swift Dzire,2014,5.0,Third Party insurance,Diesel,5,Manual,9,13,17,23.4,Grey,1248,Delhi
SUV,23000,1,MG,MG Hector,2020,16.5,Third Party insurance,Petrol,5,Automatic,9,29,38,13.96,Red,1451,Delhi
Hatchback,32192,1,Maruti,Maruti Alto K10,2015,2.53,Third Party insurance,Petrol,5,Manual,9,7,20,24.39,Silver,998,Delhi
Sedan,53930,1,Maruti,Maruti Swift Dzire,2017,4.96,Zero Dep,Petrol,5,Manual,9,15,24,22.41,White,1197,Delhi
SUV,70000,2,Ford,Ford Ecosport,2017,5.1,Third Party insurance,Petrol,5,Manual,9,17,27,19.095,Others,1497,Delhi
Sedan,47121,2,Honda,Honda City,2015,5.54,Comprehensive,Petrol,5,Manual,9,17,22,17.4,Red,1497,Delhi
SUV,65000,1,Toyota,Toyota Fortuner,2014,14.25,Comprehensive,Diesel,7,Automatic,9,20,23,12.55,White,2982,Delhi
Hatchback,39000,2,Hyundai,Hyundai i20,2017,4.85,Third Party insurance,Petrol,5,Manual,8,12,19,18.6,White,1197,Delhi
SUV,20000,1,Maruti,Maruti Grand Vitara,2023,14.25,Third Party insurance,CNG,5,Manual,9,18,24,26.6,Others,1462,Delhi
Sedan,150000,1,Hyundai,Hyundai Xcent,2016,3.77,Third Party insurance,Diesel,5,Manual,9,16,22,24.4,Others,1120,Delhi
Hatchback,110000,3,Maruti,Maruti Wagon R,2009,1.0,Third Party insurance,Petrol,5,Manual,9,9,16,18.9,Others,1061,Delhi
SUV,70000,2,Ford,Ford Endeavour,2017,22.5,Third Party insurance,Diesel,7,Automatic,9,20,32,10.91,Others,3198,Delhi
Hatchback,80000,2,Hyundai,Hyundai i20,2016,4.25,Third Party insurance,Petrol,5,Manual,9,14,21,18.6,Others,1197,Delhi
Hatchback,40000,2,Maruti,Maruti Swift,2016,4.15,Third Party insurance,Petrol,5,Manual,9,13,28,21.21,Silver,1197,Delhi
SUV,20000,1,Skoda,Skoda Kushaq,2021,15.8,Third Party insurance,Petrol,5,Automatic,9,21,31,17.2,White,999,Delhi
Hatchback,74000,2,Maruti,Maruti Wagon R,2011,1.65,Third Party insurance,Petrol,5,Manual,9,10,25,20.52,Grey,1197,Delhi
Sedan,62000,2,BMW,BMW 5 Series,2018,35.5,Comprehensive,Diesel,5,Automatic,9,29,37,20.37,Blue,1995,Delhi
Hatchback,80000,1,Maruti,Maruti Swift,2009,86.0,Third Party insurance,Petrol,5,Manual,8,5,13,16.1,Gray,1298,Delhi
MUV,100000,2,Maruti,Maruti Ertiga,2014,5.6,Third Party insurance,Diesel,7,Manual,9,14,20,20.77,Others,1248,Delhi
Hatchback,23256,1,Maruti,Maruti Baleno,2020,6.34,Third Party insurance,Petrol,5,Manual,9,11,27,21.01,Silver,1197,Delhi
Hatchback,29120,1,Maruti,Maruti Ignis,2022,5.25,Zero Dep,Petrol,5,Manual,8,7,22,20.89,Blue,1197,Delhi
SUV,62000,1,Ford,Ford Ecosport,2018,6.6,Third Party insurance,Diesel,5,Manual,9,21,29,21.7,Grey,1498,Delhi
Sedan,90513,1,Maruti,Maruti Swift Dzire,2017,5.62,Comprehensive,Diesel,5,Manual,9,22,30,28.4,Others,1248,Delhi
SUV,49396,1,Hyundai,Hyundai Creta,2018,11.14,Comprehensive,Diesel,5,Manual,9,23,28,19.67,White,1582,Delhi
Sedan,120000,2,Toyota,Toyota Corolla Altis,2008,1.0,Third Party insurance,Petrol,5,Manual,9,13,17,14.53,Gray,1798,Delhi
Hatchback,18475,1,Maruti,Maruti Alto 800,2019,3.44,Zero Dep,Petrol,5,Manual,8,5,13,22.05,White,796,Delhi
SUV,100000,2,Audi,Audi Q7,2018,47.5,Third Party insurance,Diesel,7,Automatic,9,25,32,12.07,White,2967,Delhi
Hatchback,27792,1,Hyundai,Hyundai Santro,2019,5.3,Zero Dep,CNG,5,Manual,9,14,22,30.48,Silver,1086,Delhi
Sedan,55000,1,BMW,BMW 5 Series,2019,45.0,Comprehensive,Petrol,5,Automatic,9,30,37,15.01,Blue,1998,Delhi
Sedan,72000,1,Honda,Honda City,2011,2.78,Third Party insurance,Petrol,5,Manual,9,17,20,19.095,White,1497,Delhi
Sedan,10000,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2022,47.0,Third Party insurance,Diesel,5,Automatic,9,32,40,19.095,Blue,1950,Delhi
SUV,25000,1,Mahindra,Mahindra Alturas G4,2021,30.5,Third Party insurance,Diesel,7,Automatic,9,19,34,12.05,Black,2157,Delhi
SUV,40000,1,Hyundai,Hyundai Creta,2017,6.9,Third Party insurance,Petrol,5,Manual,9,16,23,15.29,Red,1591,Delhi
MUV,150000,1,Maruti,Maruti Ertiga,2014,5.5,Third Party insurance,Diesel,7,Manual,9,15,23,20.77,Others,1248,Delhi
Sedan,80000,1,Maruti,Maruti Ciaz,2020,8.2,Third Party insurance,Petrol,5,Automatic,9,12,24,20.04,Others,1462,Delhi
Hatchback,120000,2,Volkswagen,Volkswagen Polo,2011,2.1,Third Party insurance,Petrol,5,Manual,9,17,18,15.26,Others,1598,Delhi
SUV,60000,1,Mahindra,Mahindra XUV500,2013,3.99,Third Party insurance,Diesel,7,Manual,9,17,22,15.1,Others,2179,Delhi
Sedan,70000,1,Honda,Honda City,2018,7.2,Third Party insurance,Petrol,5,Manual,9,26,27,17.4,Others,1497,Delhi
Hatchback,57100,1,Hyundai,Hyundai Grand i10,2014,3.4,Comprehensive,Petrol,5,Manual,8,11,16,18.9,Grey,1197,Delhi
